formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id	featureId
1	C15H10O6	[M - H]-	C15H10O6	0.9999999999999999	47.02324612189665	47.02324612189665	0.0	30	0.7941355454487223	-5.066598291076095	5.724062859381261	-7.232667280801816		285.03840	376.071	485_all_features_Matched_for_GNPS_msLevel2retentionTime376.071scanNum498	FT0199
1	C21H22O10	[M - H]-	C21H22O10	0.9989949748743717	47.47571187394027	47.47571187394027	0.0	25	0.7191856318485377	-0.2763659844395986	4.459425489657386	-5.126740738686263		433.11180	422.49	486_all_features_Matched_for_GNPS_msLevel2retentionTime422.49scanNum499	FT0632
1	C20H20N2O8S	[M - H]-	C20H20N2O8S	0.8090452261306533	53.99054312566682	53.99054312566682	0.0	34	0.8634649476228847	-2.949613991648375	4.795521477399561	9.706863076760962		447.09110	414.65904	487_all_features_Matched_for_GNPS_msLevel2retentionTime414.65904scanNum500	FT0659
1	C21H22O11	[M - H]-	C21H22O11	0.0	56.00091032324225	56.00091032324225	0.0	31	0.7458206336011823	-1.3974200207670702	4.7384105216090635	-6.7580317012918165		449.10590	377.67102	488_all_features_Matched_for_GNPS_msLevel2retentionTime377.67102scanNum501	FT0672
1	C2HNP4S9	[M - H]-	C2HNP4S9	0.8417085427135678	-7.297555446337045	-7.297555446337045	0.0	1	0.0	NaN	NaN	7.765804243033391		449.65080	377.214	489_all_features_Matched_for_GNPS_msLevel2retentionTime377.214scanNum502	FT0678
1	C24H21NO8	[M - H]-	C24H21NO8	0.9899497487437187	56.758133307972656	56.758133307972656	0.0	30	0.713013334682827	-1.6081418847685545	3.5661896273767377	-17.196131336932705		450.11170	377.67102	490_all_features_Matched_for_GNPS_msLevel2retentionTime377.67102scanNum503	FT0680
1	C24H20O9	[M - H]-	C24H20O9	0.0	31.027278666438328	31.027278666438328	0.0	11	0.9234550561797752	-0.6172967700831429	3.6567984002096203	-5.000580600198246		451.10120	416.77602	491_all_features_Matched_for_GNPS_msLevel2retentionTime416.77602scanNum504	FT0686
1	C20H22O6	[M - H]-	C20H22O6	0.9999999999999999	47.53319004250203	47.53319004250203	0.0	10	0.7915682967959529	0.058944823984881295	5.345350937410608	2.9065393420360213		357.13540	553.3035	492_all_features_Matched_for_GNPS_msLevel2retentionTime549.318scanNum505	FT0431
1	C15H14O6	[M - H]-	C15H14O6	0.9999999999999999	19.29605971389712	19.29605971389712	0.0	5	0.8214285714285714	-8.781186624619114	8.781186624619114	-2.6350478237109827		289.07100	201.69402	493_all_features_Matched_for_GNPS_msLevel2retentionTime201.69402scanNum507	FT0230
1	C13H26O11	[M - H]-	C13H26O11	0.8326633165829148	13.725895915503111	13.725895915503111	0.0	4	0.8311603650586701	-3.8590077054135543	3.8590077054135543	-18.57904131522098		357.13360	557.28402	494_all_features_Matched_for_GNPS_msLevel2retentionTime557.28402scanNum508	FT0431
1	C7H4O4	[M - H]-	C7H4O4	0.9999999999999999	4.645463184596171	4.645463184596171	0.0	2	1.0	-10.547668320278184	10.547668320278184	-12.464460089021351		151.00180	382.728	495_all_features_Matched_for_GNPS_msLevel2retentionTime382.728scanNum509	FT0032
1	C15H10O6	[M - H]-	C15H10O6	0.9999999999999999	12.486244055236893	12.486244055236893	0.0	3	1.0	-1.3737995133878274	1.3737995133878274	-3.02269547623947		285.03960	382.48704	496_all_features_Matched_for_GNPS_msLevel2retentionTime382.48704scanNum510	FT0199
1	C15H12O7	[M - H]-	C15H12O7	0.9999999999999999	60.58815036191789	60.58815036191789	0.0	14	0.7284566199331259	0.45050457737437527	3.578202907253277	-3.386477180130315		303.05000	382.25796	497_all_features_Matched_for_GNPS_msLevel2retentionTime382.25796scanNum511	FT0286
1	C15H8O8	[M - H]-	C15H8O8	0.9999999999999999	23.953800123818606	23.953800123818606	0.0	5	0.94558605951011	2.1858959111613734	2.1858959111613734	-3.6213175291261614		315.01350	352.13298	498_all_features_Matched_for_GNPS_msLevel2retentionTime352.13298scanNum512	FT0332
1	C15H12O8S	[M - H]-	C15H12O8S	0.9708542713567839	30.80300492706105	30.80300492706105	0.0	15	0.8628850985058838	0.9767449051377108	3.617126940616152	-6.586292036305458		351.01570	383.87202	499_all_features_Matched_for_GNPS_msLevel2retentionTime383.87202scanNum513	FT0423
1	C15H36N4O5	[M - H]-	C15H36N4O5	0.9999999999999999	35.345833697544464	35.345833697544464	0.0	13	0.6105480158048444	0.5823284256992548	4.619086463674472	-16.209848069066744		351.25560	383.87202	500_all_features_Matched_for_GNPS_msLevel2retentionTime383.87202scanNum514	FT0425
1	C21H22O11	[M - H]-	C21H22O11	0.9994974874371858	39.16353246768941	39.16353246768941	0.0	14	0.6523771998949303	0.45050457737437527	3.578202907253277	-4.531375290517334		449.10690	382.25796	501_all_features_Matched_for_GNPS_msLevel2retentionTime382.25796scanNum515	FT0672
1	C26H38O14	[M - H]-	C26H38O14	0.9597989949748744	4.123521569720948	4.123521569720948	0.0	6	0.8582590815627141	-0.555497727313273	5.273767730594967	2.478202692017954		573.22030	561.462	502_all_features_Matched_for_GNPS_msLevel2retentionTime561.462scanNum516	FT0861
1	C34H72NO5	[M - H]-	C34H72NO5	0.6276381909547738	7.549554317974371	7.549554317974371	0.0	9	0.42450569203115635	-2.702974174158637	2.702974174158637	-11.809299142668621		573.52700	561.462	503_all_features_Matched_for_GNPS_msLevel2retentionTime561.462scanNum517	FT0862
1	C7H12O6	[M - H]-	C7H12O6	0.9999999999999999	5.736805708008923	5.736805708008923	0.0	3	0.8465447154471545	-7.914726210711481	7.914726210711481	-11.052644328016399		191.05400	209.30502	504_all_features_Matched_for_GNPS_msLevel2retentionTime209.30502scanNum518	FT0083
1	C7H12O6	[M - H]-	C7H12O6	0.9999999999999999	8.554295326898938	8.554295326898938	0.0	3	0.732360097323601	-9.796442672269041	9.796442672269041	-11.052644328016399		191.05400	271.38498	505_all_features_Matched_for_GNPS_msLevel2retentionTime271.38498scanNum519	FT0084
1	C15H10O6	[M - H]-	C15H10O6	0.9999999999999999	93.99434156755581	93.99434156755581	0.0	33	0.8023605243674053	-2.067211542918782	4.325346285314275	-3.7243549820682595		285.03940	380.415	507_all_features_Matched_for_GNPS_msLevel2retentionTime380.415scanNum521	FT0199
1	C21H22O11	[M - H]-	C21H22O11	0.9999999999999999	63.059816479508676	63.059816479508676	0.0	34	0.7400940895838856	-1.2967570337119168	6.503053254996626	-2.3047287956513043		449.10790	379.50096	508_all_features_Matched_for_GNPS_msLevel2retentionTime379.50096scanNum522	FT0672
1	C21H17N5O7	[M - H]-	C21H17N5O7	0.4	57.288234449390906	57.288234449390906	0.0	34	0.72770213043195	-1.2967570337119168	6.503053254996626	16.17054234071668		450.11280	379.50096	509_all_features_Matched_for_GNPS_msLevel2retentionTime379.50096scanNum523	FT0680
1	C21H20O12	[M - H]-	C21H20O12	0.9999999999999999	23.930362340981134	23.930362340981134	0.0	15	0.8379056540649047	0.581734419807154	3.2985455012354126	-0.21513813340309296		463.08810	365.724	510_all_features_Matched_for_GNPS_msLevel2retentionTime365.724scanNum524	FT0704
1	C15H12O5	[M - H]-	C15H12O5	0.7256281407035176	3.9650846342042363	3.9650846342042363	0.0	2	0.24665653495440729	-6.491929018519141	6.491929018519141	-7.36751200279572		271.05920	414.726	511_all_features_Matched_for_GNPS_msLevel2retentionTime414.726scanNum525	FT0169
1	C26H30O14	[M - H]-	C26H30O14	0.95678391959799	13.958827161037153	13.958827161037153	0.0	3	0.653376598342222	-6.445198311356691	6.445198311356691	-4.917580638478528		565.15350	414.726	514_all_features_Matched_for_GNPS_msLevel2retentionTime414.726scanNum528	FT0839
1	C27H32O14	[M - H]-	C27H32O14	0.9919597989949749	41.375941399537396	41.375941399537396	0.0	13	0.4600991020586947	4.436140779027024	4.7948745363605365	-2.1224345593133274		579.17070	526.98	515_all_features_Matched_for_GNPS_msLevel2retentionTime526.98scanNum529	FT0887
1	C28H64N6O6	[M - H]-	C28H64N6O6	0.984422110552764	30.034218966954903	30.034218966954903	0.0	13	0.4512397581789136	3.1453609681338155	4.7948745363605365	-1.306887200008221		579.48070	526.98	516_all_features_Matched_for_GNPS_msLevel2retentionTime526.98scanNum530	FT0888
1	C19H18N7O9P3	[M - H]-	C19H18N7O9P3	0.07085427135678393	32.777804381708144	32.777804381708144	0.0	12	0.47827519292386833	-0.21294789549805587	4.093986233640986	0.6748020199670787		580.03100	526.06602	517_all_features_Matched_for_GNPS_msLevel2retentionTime526.06602scanNum531	FT0890
1	C27H33O14	[M - H]-	C27H33O14	0.13768844221105525	33.02076426608496	33.02076426608496	0.0	11	0.4591102110728495	1.362692072074063	2.9536388854672038	-8.71165859081846		580.17470	525.60804	518_all_features_Matched_for_GNPS_msLevel2retentionTime525.60804scanNum532	FT0891
1	C34H30O9	[M - H]-	C34H30O9	0.6366834170854272	35.401482477588296	35.401482477588296	0.0	11	0.45345097123142447	-0.9938229899250113	4.413658275084211	-2.7634943271602306		581.18010	526.06602	519_all_features_Matched_for_GNPS_msLevel2retentionTime526.06602scanNum533	FT0896
1	C18H14O7	[M - H]-	C18H14O7	0.9994974874371858	17.113318150571256	17.113318150571256	0.0	5	1.0	3.7470214765672947	6.072252543849987	0.3625802644870626		341.06680	419.36298	520_all_features_Matched_for_GNPS_msLevel2retentionTime419.36298scanNum534	FT0396
1	C20H22O6	[M - H]-	C20H22O6	0.9999999999999999	18.490597311678204	18.490597311678204	0.0	7	0.9245910020449898	2.1505251822561804	5.0856701663842	-0.4535323400817427		357.13420	552.76449	521_all_features_Matched_for_GNPS_msLevel2retentionTime553.46004scanNum535	FT0431
1	C7H4O4	[M - H]-	C7H4O4	0.9999999999999999	15.357357727158153	15.357357727158153	0.0	4	0.1503795066413662	-12.252172291149382	12.252172291149382	-12.464460089021351		151.00180	375.10302	522_all_features_Matched_for_GNPS_msLevel2retentionTime375.10302scanNum538	FT0032
1	C7H12O6	[M - H]-	C7H12O6	0.9984924623115577	19.331944312796384	19.331944312796384	0.0	7	0.7810634063121978	-5.7977848909077	5.7977848909077	-14.193162275240017		191.05340	202.383	523_all_features_Matched_for_GNPS_msLevel2retentionTime202.383scanNum539	FT0083
1	C7H12O6	[M - H]-	C7H12O6	0.9999999999999999	7.246642644484131	7.246642644484131	0.0	4	0.8131736526946108	-0.23767101355172432	5.705673647680659	-3.7248458272062095		191.05540	266.58798	524_all_features_Matched_for_GNPS_msLevel2retentionTime266.58798scanNum540	FT0084
1	C15H10O6	[M - H]-	C15H10O6	0.9999999999999999	59.61532919350939	59.61532919350939	0.0	35	0.8308881922675028	-3.8143635629429586	7.863299234170185	-4.776846086930827		285.03910	375.10302	526_all_features_Matched_for_GNPS_msLevel2retentionTime375.10302scanNum542	FT0199
1	C22H18N4O7	[M - H]-	C22H18N4O7	0.0	50.16459824085172	50.16459824085172	0.0	23	0.7880917159763311	-2.332112048880412	4.619086463674472	-6.841270657565668		449.10720	414.216	527_all_features_Matched_for_GNPS_msLevel2retentionTime414.216scanNum543	FT0673
1	C21H20O12	[M - H]-	C21H20O12	0.9999999999999999	42.621459913132306	42.621459913132306	0.0	19	0.83803993317954	-3.1764072342272334	3.436949205272816	-3.2383307692162537		463.08670	370.07298	528_all_features_Matched_for_GNPS_msLevel2retentionTime370.07298scanNum544	FT0704
1	C8H8O2	[M - H]-	C8H8O2	0.9999999999999999	22.102032236379713	22.102032236379713	0.0	7	0.7475062344139649	6.55086084309002	6.55086084309002	-11.500314783281349		135.04360	27.373002	529_all_features_Matched_for_GNPS_msLevel2retentionTime27.373scanNum545	FT0022
1	C7H9N4O3	[M - H]-	C7H9N4O3	0.9914572864321609	48.344126466263944	48.344126466263944	0.0	11	0.8670918807102224	9.536015035830276	9.536015035830276	2.607886692932972		196.06070	27.144	530_all_features_Matched_for_GNPS_msLevel2retentionTime27.144scanNum546	FT0099
1	C14H18O7S	[M - H]-	C14H18O7S	0.841708542713568	34.27497636742304	34.27497636742304	0.0	16	0.7011742892459826	1.1114477219694947	6.040732761013539	-13.515432513761814		329.06560	157.33002	532_all_features_Matched_for_GNPS_msLevel2retentionTime157.33002scanNum548	FT0363
1	C19H18O7	[M - H]-	C19H18O7	0.9999999999999999	91.54065798957438	91.54065798957438	0.0	41	0.8471519535232672	-0.4886821438023875	3.182431375933561	-2.1743769188341155		357.09720	417.21200999999996	533_all_features_Matched_for_GNPS_msLevel2retentionTime410.781scanNum549	FT0432
1	C19H18O7	[M - H]-	C19H18O7	0.9999999999999999	69.56206282988813	69.56206282988813	0.0	34	0.7968296582900685	-0.009000820740268228	3.652974477895701	-2.454413405864085		357.09710	480.36702	534_all_features_Matched_for_GNPS_msLevel2retentionTime480.36702scanNum551	FT0433
1	C17H42N8	[M - H]-	C17H42N8	0.9999999999999999	21.598511887547936	21.598511887547936	0.0	18	0.17395685430311905	-4.669366537416631	5.928046961155841	-15.578680466847725		357.34040	417.21200999999996	535_all_features_Matched_for_GNPS_msLevel2retentionTime410.781scanNum552	FT0436
1	C22H46O3	[M - H]-	C22H46O3	0.9999999999999999	14.704262418551508	14.704262418551508	0.0	7	0.05370207541848466	3.618528362992178	3.8631269718795487	6.663461754341028		357.33980	480.36702	536_all_features_Matched_for_GNPS_msLevel2retentionTime480.36702scanNum554	FT0437
1	CHN3O3S8	[M - H]-	CHN3O3S8	0.3572864321608041	-2.7070840399197835	-2.7070840399197835	0.0	1	0.0	NaN	NaN	3.123663857913586		357.77220	410.781	537_all_features_Matched_for_GNPS_msLevel2retentionTime410.781scanNum555	FT0441
1	C17H17N3O6	[M - H]-	C17H17N3O6	0.0	76.44710014315821	76.44710014315821	0.0	40	0.8701517897598553	3.3977995677512425	4.538044697329176	-13.568325430850724		358.09960	423.64302	538_all_features_Matched_for_GNPS_msLevel2retentionTime423.64302scanNum556	FT0445
1	C23H22O7	[M - H]-	C23H22O7	0.0	40.76388061349127	40.76388061349127	0.0	27	0.7471307095395194	-0.37939507402013095	3.8369675120601445	-3.364698201794488		409.12790	591.47796	539_all_features_Matched_for_GNPS_msLevel2retentionTime591.47796scanNum557	FT0549
1	C26H52NO2	[M - H]-	C26H52NO2	0.9969849246231156	16.15079949661251	16.15079949661251	0.0	16	0.12580066615424032	-3.1050139746580374	4.691694771818791	-11.794325793068543		409.38770	591.47796	540_all_features_Matched_for_GNPS_msLevel2retentionTime591.47796scanNum558	FT0553
1	HP6S7	[M - H]-	HP6S7	0.9999999999999999	-15.83114670458899	-15.83114670458899	0.0	1	0.0	NaN	NaN	1.9153988897742227		409.64840	591.47796	541_all_features_Matched_for_GNPS_msLevel2retentionTime591.47796scanNum559	FT0554
1	C11H21N7O10	[M - H]-	C11H21N7O10	0.0	86.77755020348722	86.77755020348722	0.0	37	0.7605884597447746	-0.6187844384611285	5.3343240278039925	6.794374206538382		410.13050	591.47796	542_all_features_Matched_for_GNPS_msLevel2retentionTime591.47796scanNum560	FT0555
1	C25H51N2O2	[M - H]-	C25H51N2O2	0.9919597989949749	15.435439369933889	15.435439369933889	0.0	15	0.11216429699842022	-1.9449934324410165	4.096855378120285	-3.3563975548123754		410.38640	591.47796	543_all_features_Matched_for_GNPS_msLevel2retentionTime591.47796scanNum561	FT0557
1	C23H24O8	[M - H]-	C23H24O8	0.9999999999999999	89.38025428565022	89.38025428565022	0.0	35	0.8342068483577919	2.5085572472062987	3.8717896961502025	-0.5648642961277579		427.13960	553.065	544_all_features_Matched_for_GNPS_msLevel2retentionTime553.065scanNum562	FT0612
1	C28H30O12	[M - H]-	C28H30O12	0.0	56.33783319172051	56.33783319172051	0.0	39	0.7932842301630696	1.1737842606828879	4.2326571090430996	-3.320289748266712		557.16460	496.93704	545_all_features_Matched_for_GNPS_msLevel2retentionTime496.93704scanNum563	FT0831
1	C15H24N16O9	[M - H]-	C15H24N16O9	0.0	34.188585593187426	34.188585593187426	0.0	39	0.8010929339743369	-0.8226707073732299	3.0205901372269275	-8.648595115345303		571.17900	541.80504	546_all_features_Matched_for_GNPS_msLevel2retentionTime541.80504scanNum564	FT0847
1	C30H56N2O8	[M - H]-	C30H56N2O8	0.9999999999999999	107.34086458412074	107.34086458412074	0.0	46	0.6080223967287766	7.636718533225823	7.986112626118844	9.292412134241784		571.40170	541.80504	547_all_features_Matched_for_GNPS_msLevel2retentionTime541.80504scanNum565	FT0850
1	C30H64N6O4	[M - H]-	C30H64N6O4	0.9999999999999999	101.27067768122649	101.27067768122649	0.0	46	0.5945704195901678	-0.4229415485685579	3.0178883981395064	-8.448271962464629		571.48680	541.80504	548_all_features_Matched_for_GNPS_msLevel2retentionTime541.80504scanNum566	FT0852
1	C21H24N3O8PS3	[M - H]-	C21H24N3O8PS3	0.14271356783919598	95.76896374197166	95.76896374197166	0.0	46	0.5166947623695027	0.3883212413542836	2.9451516847650265	-11.254438837015606		572.03260	541.80504	549_all_features_Matched_for_GNPS_msLevel2retentionTime541.80504scanNum567	FT0854
1	C29H33O12	[M - H]-	C29H33O12	0.9999999999999999	40.956539509051964	40.956539509051964	0.0	31	0.7105312491630883	-0.9233388642200003	3.3861953070789275	-11.57853420287951		572.18330	542.03298	550_all_features_Matched_for_GNPS_msLevel2retentionTime542.03298scanNum568	FT0856
1	C26H51N7O7	[M - H]-	C26H51N7O7	0.8442211055276382	104.30885816029179	104.30885816029179	0.0	46	0.49579824095059544	3.3899255733795677	3.744820732061624	5.380124718727641		572.38080	541.80504	551_all_features_Matched_for_GNPS_msLevel2retentionTime541.80504scanNum569	FT0857
1	C10H6O4S12	[M - H]-	C10H6O4S12	0.9894472361809045	1.539458335777323	1.539458335777323	0.0	7	0.060817908838212455	-3.975951168447085	3.975951168447085	6.8375440148859035		572.68810	541.80504	552_all_features_Matched_for_GNPS_msLevel2retentionTime541.80504scanNum570	FT0858
1	C36H30O7	[M - H]-	C36H30O7	0.9994974874371858	54.31657771759681	54.31657771759681	0.0	40	0.5136662910570771	1.6033057023183321	4.081020501971556	-2.5765398540235873		573.19040	541.57602	553_all_features_Matched_for_GNPS_msLevel2retentionTime541.57602scanNum571	FT0860
1	C29H32O13	[M - H]-	C29H32O13	0.0	52.54897118482953	52.54897118482953	0.0	35	0.766098694401416	-1.868119977754093	3.390325369808834	-5.815370291573291		587.17360	497.451	554_all_features_Matched_for_GNPS_msLevel2retentionTime497.451scanNum572	FT0903
1	C30H64N6O5	[M - H]-	C30H64N6O5	0.5678391959798995	70.35435981413832	70.35435981413832	0.0	43	0.4594618150125287	3.1482406511181695	3.7253762034074165	-3.136585360318853		587.48470	497.451	555_all_features_Matched_for_GNPS_msLevel2retentionTime497.451scanNum573	FT0905
1	C28H27N7O8	[M - H]-	C28H27N7O8	0.0	29.32539437020353	29.32539437020353	0.0	28	0.7205273833671398	-2.162147148505194	2.712952523837263	-12.4696573899052		588.17750	497.451	556_all_features_Matched_for_GNPS_msLevel2retentionTime497.451scanNum574	FT0907
1	C25H55N3O12	[M - H]-	C25H55N3O12	0.498994974874372	76.29803284636603	76.29803284636603	0.0	42	0.3828632170380776	0.42690918417210866	1.643308286835358	6.6322511392112915		588.37520	497.451	557_all_features_Matched_for_GNPS_msLevel2retentionTime497.451scanNum575	FT0908
1	C29H34O13	[M - H]-	C29H34O13	0.6005025125628141	85.73649897599563	85.73649897599563	0.0	37	0.7295706371191133	0.804293364986208	4.181735317419267	-0.2795281838472877		589.19250	589.64802	558_all_features_Matched_for_GNPS_msLevel2retentionTime589.64802scanNum576	FT0909
1	C27H30O15	[M - H]-	C27H30O15	0.9999999999999999	35.723632264881175	35.723632264881175	0.0	10	0.8981672394043531	2.546556456148698	3.146410700413767	-1.67547428858189		593.15020	330.96798	559_all_features_Matched_for_GNPS_msLevel2retentionTime330.96798scanNum577	FT0919
1	C27H30O16	[M - H]-	C27H30O16	0.9999999999999999	28.224824741871096	28.224824741871096	0.0	7	0.8645208734019685	-1.0038285172391908	3.1663807107143565	-0.6704929697539898		609.14570	366.17898	560_all_features_Matched_for_GNPS_msLevel2retentionTime366.17898scanNum578	FT0944
1	C36H66O7	[M - H]-	C36H66O7	0.9688442211055277	26.416832477537127	26.416832477537127	0.0	9	0.7358907133986476	-2.9369919329357557	2.9369919329357557	-18.17667191911394		609.46250	366.40698	561_all_features_Matched_for_GNPS_msLevel2retentionTime366.40698scanNum579	FT0946
1	C31H34O13	[M - H]-	C31H34O13	0.3643216080402011	52.39603697004288	52.39603697004288	0.0	31	0.7525094441446301	1.0645084292589333	3.8266061526892403	-3.6932996822891133		613.19040	562.03896	562_all_features_Matched_for_GNPS_msLevel2retentionTime562.03896scanNum580	FT0952
1	C30H62O12	[M - H]-	C30H62O12	0.5768844221105527	23.238559141965517	23.238559141965517	0.0	15	0.35202181431231705	1.4779453235519662	5.512655448428397	2.5252390383043215		613.41840	562.03896	563_all_features_Matched_for_GNPS_msLevel2retentionTime562.03896scanNum581	FT0953
1	C31H66N8O4	[M - H]-	C31H66N8O4	0.9949748743718593	88.5525433521581	88.5525433521581	0.0	52	0.5744887593304182	0.2878332444834903	3.3704316604936757	-7.540462189837974		613.50880	562.03896	564_all_features_Matched_for_GNPS_msLevel2retentionTime562.03896scanNum582	FT0954
1	C15H5NO10S8	[M - H]-	C15H5NO10S8	0.13969849246231159	-0.6094379124341003	-0.6094379124341003	0.0	1	0.0	NaN	NaN	-8.532565105611376		613.75540	562.03896	565_all_features_Matched_for_GNPS_msLevel2retentionTime562.03896scanNum583	FT0955
1	C29H33N3O12	[M - H]-	C29H33N3O12	0.19748743718592968	43.89327185688985	43.89327185688985	0.0	21	0.8807209645669288	-0.39490258549638296	5.544831082588838	-10.333960133527967		614.19280	562.03896	566_all_features_Matched_for_GNPS_msLevel2retentionTime562.03896scanNum584	FT0957
1	C31H57N3O9	[M - H]-	C31H57N3O9	0.40603015075376886	85.71978376707717	85.71978376707717	0.0	47	0.4416579386322201	4.754140565456426	5.379328605365366	5.527371642621706		614.40560	562.03896	567_all_features_Matched_for_GNPS_msLevel2retentionTime562.03896scanNum585	FT0958
1	C21H30N10O13	[M - H]-	C21H30N10O13	0.5040201005025126	63.25595606933836	63.25595606933836	0.0	33	0.7704112423484784	-2.9072550514059365	3.750235217206392	-6.205723358020033		629.18820	529.63104	568_all_features_Matched_for_GNPS_msLevel2retentionTime529.63104scanNum586	FT0975
1	C34H70N4O6	[M - H]-	C34H70N4O6	0.8557788944723619	36.89809355577758	36.89809355577758	0.0	27	0.3725676582420041	-0.18654522378927801	2.6405143028550553	-19.47468334013451		629.51000	529.63104	569_all_features_Matched_for_GNPS_msLevel2retentionTime529.63104scanNum587	FT0976
1	C27H34N8O16	[M - H]-	C27H34N8O16	0.031155778894472363	30.46225853856032	30.46225853856032	0.0	17	0.8851218166049041	0.07179190563307283	3.1251468407263174	-9.101761965770812		725.19540	375.09498	570_all_features_Matched_for_GNPS_msLevel2retentionTime375.09498scanNum588	FT1022
1	C32H38O20	[M - H]-	C32H38O20	0.004522613065326634	3.4785495021106447	3.4785495021106447	0.0	1	0.0	-0.26601059948593647	0.26601059948593647	-2.788993684161641		741.18630	344.97096	571_all_features_Matched_for_GNPS_msLevel2retentionTime344.97096scanNum589	FT1035
1	C56H70	[M - H]-	C56H70	0.009045226130653266	3.149237768994741	3.149237768994741	0.0	1	0.0	-3.797228463792493	3.797228463792493	-6.575258031362199		741.53560	344.97096	572_all_features_Matched_for_GNPS_msLevel2retentionTime344.97096scanNum590	FT1038
1	C33H29N9O12	[M - H]-	C33H29N9O12	0.0010050251256281408	1.0	1.0	0.0	1	0.0	NaN	NaN	0.5511875792256041		742.18670	344.97096	573_all_features_Matched_for_GNPS_msLevel2retentionTime344.97096scanNum591	FT1039
1	C50H69N3O2	[M - H]-	C50H69N3O2	0.0025125628140703522	1.0	1.0	0.0	1	0.0	NaN	NaN	0.6706834943445337		742.53220	344.74302	574_all_features_Matched_for_GNPS_msLevel2retentionTime344.74302scanNum592	FT1041
1	C28H40O23	[M - H]-	C28H40O23	0.0050251256281407045	3.165207822439769	3.165207822439769	0.0	1	0.0	3.644971988996581	3.644971988996581	5.972756600406394		743.19320	344.97096	575_all_features_Matched_for_GNPS_msLevel2retentionTime344.97096scanNum593	FT1042
1	C8H8O2	[M - H]-	C8H8O2	0.9999999999999999	31.37807177358019	31.37807177358019	0.0	8	0.6970373376623378	-2.927058716834537	7.340080060447525	-10.019296772313083		135.04380	27.373998	576_all_features_Matched_for_GNPS_msLevel2retentionTime27.374scanNum594	FT0022
1	C11H20O2	[M - H]-	C11H20O2	0.9999999999999999	3.5	3.5	0.0	1	0.0	NaN	NaN	-1.3838023917168278		183.13880	578.55198	577_all_features_Matched_for_GNPS_msLevel2retentionTime578.55198scanNum595	FT0074
1	C9H11NO4	[M - H]-	C9H11NO4	0.9999999999999999	60.06723100769769	60.06723100769769	0.0	19	0.7536556921144704	-2.8364216508765296	5.2605186127620644	-10.361037896423227		196.05950	24.631002000000002	578_all_features_Matched_for_GNPS_msLevel2retentionTime26.917scanNum596	FT0099
1	C11H12O7	[M - H]-	C11H12O7	0.9989949748743717	44.02729771515915	44.02729771515915	0.0	14	0.7211818560133166	-3.9712336302786557	4.243582475242986	-4.807970480451783		255.04980	162.57798	580_all_features_Matched_for_GNPS_msLevel2retentionTime162.57798scanNum600	FT0150
1	C13H18O4S	[M - H]-	C13H18O4S	0.0	32.99286728964625	32.99286728964625	0.0	25	0.75001046682018	-1.0704790660331829	3.539670370457621	-13.020590428080618		269.08180	590.04	581_all_features_Matched_for_GNPS_msLevel2retentionTime590.04scanNum601	FT0164
1	C12H14N2O9	[M - H]-	C12H14N2O9	0.6080402010050251	98.18764436138888	98.18764436138888	0.0	19	0.4087611832030304	-6.264214447797425	6.264214447797425	8.346134508702951		329.06540	173.29701	582_all_features_Matched_for_GNPS_msLevel2retentionTime167.43702scanNum602	FT0363
1	C22H38N2	[M - H]-	C22H38N2	0.8206030150753769	1.0	1.0	0.0	1	0.0	NaN	NaN	3.878669259781328		329.29750	167.43702	583_all_features_Matched_for_GNPS_msLevel2retentionTime167.43702scanNum604	FT0370
1	C18H15O7	[M - H]-	C18H15O7	0.9999999999999999	91.35770554710298	91.35770554710298	0.0	40	0.8536801942421087	-1.1158278066505214	2.361336876400732	-3.2196829961862234		342.07340	405.456	584_all_features_Matched_for_GNPS_msLevel2retentionTime405.456scanNum605	FT0403
1	C19H18O7	[M - H]-	C19H18O7	0.9999999999999999	82.71284288939135	82.71284288939135	0.0	33	0.8411477936695704	-3.352001663575617	3.7902686216814367	-4.414673207094789		357.09640	416.7435	585_all_features_Matched_for_GNPS_msLevel2retentionTime410.085scanNum606	FT0432
1	C19H18O7	[M - H]-	C19H18O7	0.9999999999999999	68.3329969501465	68.3329969501465	0.0	31	0.8005926489778167	0.18657143231796433	3.702816025996445	-4.9747488476120525		357.09620	479.361	586_all_features_Matched_for_GNPS_msLevel2retentionTime479.361scanNum608	FT0433
1	C25H44N	[M - H]-	C25H44N	0.9949748743718594	-1.4291018391046237	-1.4291018391046237	0.0	5	0.013881721539890597	2.969274769617553	5.69749975770651	-1.956000120491456		357.33940	416.7435	587_all_features_Matched_for_GNPS_msLevel2retentionTime410.085scanNum609	FT0436
1	C22H46O3	[M - H]-	C22H46O3	0.9472361809045227	23.01520059109044	23.01520059109044	0.0	10	0.06259019598715145	-4.606764798737192	5.252677189104401	2.1859406314543413		357.33820	479.361	588_all_features_Matched_for_GNPS_msLevel2retentionTime479.361scanNum611	FT0437
